event_type,event_family,example_id,trajectory_id,matched_role,current_reasoning_step_idx,previous_action,current_action,previous_action_entropy_bits,current_action_entropy_bits,delta_action_entropy_bits,previous_action_confidence,current_action_confidence,delta_action_confidence
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,82,UP,LEFT,1.4774510592862329,1.3591571261272193,-0.1182939331590136,0.5429796576499939,0.6051681041717529,0.06218844652175903
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,87,LEFT,UP,1.1429924774499884,1.1714855138605524,0.028493036410564,0.6412094235420227,0.6039227843284607,-0.03728663921356201
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,87,LEFT,UP,1.1429924774499884,1.1714855138605524,0.028493036410564,0.6412094235420227,0.6039227843284607,-0.03728663921356201
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,89,UP,LEFT,1.2629077753716504,0.9631643512911364,-0.299743424080514,0.4718652069568634,0.7788798213005066,0.3070146143436432
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,89,UP,LEFT,1.2629077753716504,0.9631643512911364,-0.299743424080514,0.4718652069568634,0.7788798213005066,0.3070146143436432
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,92,LEFT,UP,0.6990814360407551,1.0847397042281473,0.38565826818739213,0.855064868927002,0.6523056030273438,-0.2027592658996582
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,92,LEFT,UP,0.6990814360407551,1.0847397042281473,0.38565826818739213,0.855064868927002,0.6523056030273438,-0.2027592658996582
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,95,UP,LEFT,0.824636601823269,0.0152982668168457,-0.8093383350064234,0.7932271361351013,0.9987396597862244,0.20551252365112305
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,95,UP,LEFT,0.824636601823269,0.0152982668168457,-0.8093383350064234,0.7932271361351013,0.9987396597862244,0.20551252365112305
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,95,,LEFT,0.824636601823269,0.0152982668168457,-0.8093383350064234,0.7932271361351013,0.9987396597862244,0.20551252365112305
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,2,RIGHT,UP,1.2281750379702736,1.2383753192303453,0.010200281260071664,0.5986706614494324,0.5975196957588196,-0.001150965690612793
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,3,UP,RIGHT,1.2383753192303453,1.173925932619463,-0.06444938661088218,0.5975196957588196,0.6071439385414124,0.009624242782592773
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,6,RIGHT,UP,1.110333553406126,0.3923655054945796,-0.7179680479115464,0.6151575446128845,0.930644989013672,0.31548744440078746
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,69,UP,LEFT,0.5724516022048468,0.9779891429947296,0.4055375407898828,0.8739891052246094,0.666305422782898,-0.20768368244171143
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,69,UP,LEFT,0.5724516022048468,0.9779891429947296,0.4055375407898828,0.8739891052246094,0.666305422782898,-0.20768368244171143
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,70,LEFT,UP,0.9779891429947296,1.0400499937116598,0.06206085071693024,0.666305422782898,0.4978449046611786,-0.16846051812171936
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,70,LEFT,UP,0.9779891429947296,1.0400499937116598,0.06206085071693024,0.666305422782898,0.4978449046611786,-0.16846051812171936
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,74,UP,LEFT,0.9621888250982013,0.965462938133144,0.0032741130349427383,0.6301248073577881,0.6298937797546387,-0.00023102760314941406
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,74,UP,LEFT,0.9621888250982013,0.965462938133144,0.0032741130349427383,0.6301248073577881,0.6298937797546387,-0.00023102760314941406
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,75,LEFT,UP,0.965462938133144,0.8055243129706917,-0.15993862516245227,0.6298937797546387,0.7739561200141907,0.144062340259552
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,75,LEFT,UP,0.965462938133144,0.8055243129706917,-0.15993862516245227,0.6298937797546387,0.7739561200141907,0.144062340259552
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,89,UP,RIGHT,1.1314605908241118,0.8721023812712236,-0.25935820955288813,0.4895980358123779,0.7652059197425842,0.27560788393020635
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,91,RIGHT,UP,0.888805394064663,1.0474821160650496,0.15867672200038663,0.7385094165802002,0.541179358959198,-0.1973300576210022
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,92,UP,RIGHT,1.0474821160650496,0.7354931968367785,-0.3119889192282711,0.541179358959198,0.8045488595962524,0.26336950063705444
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,failure,92,,RIGHT,1.0474821160650496,0.7354931968367785,-0.3119889192282711,0.541179358959198,0.8045488595962524,0.26336950063705444
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,1,RIGHT,DOWN,1.2246918742481985,1.0039164392150988,-0.2207754350330997,0.7059005498886108,0.5866425037384033,-0.11925804615020752
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,1,RIGHT,DOWN,1.2246918742481985,1.0039164392150988,-0.2207754350330997,0.7059005498886108,0.5866425037384033,-0.11925804615020752
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,8,DOWN,RIGHT,1.168123140817128,1.1628124579609154,-0.005310682856212612,0.6628013253211975,0.6631557941436768,0.00035446882247924805
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,8,DOWN,RIGHT,1.168123140817128,1.1628124579609154,-0.005310682856212612,0.6628013253211975,0.6631557941436768,0.00035446882247924805
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,33,RIGHT,DOWN,1.1652017312316525,0.2378701572702284,-0.9273315739614241,0.6043379306793213,0.9676360487937928,0.36329811811447155
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,33,RIGHT,DOWN,1.1652017312316525,0.2378701572702284,-0.9273315739614241,0.6043379306793213,0.9676360487937928,0.36329811811447155
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,84,DOWN,RIGHT,0.1377082022473908,0.6519059560436284,0.5141977537962377,0.9806936383247375,0.8329484462738037,-0.14774519205093384
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,84,DOWN,RIGHT,0.1377082022473908,0.6519059560436284,0.5141977537962377,0.9806936383247375,0.8329484462738037,-0.14774519205093384
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,failure,84,,RIGHT,0.1377082022473908,0.6519059560436284,0.5141977537962377,0.9806936383247375,0.8329484462738037,-0.14774519205093384
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,1,RIGHT,UP,1.2985791154015636,1.6854267989221918,0.38684768352062826,0.7014438509941101,0.5164521336555481,-0.184991717338562
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,5,UP,DOWN,1.580275827108338,1.574236927568186,-0.00603889954015191,0.4578194320201874,0.4582917094230652,0.0004722774028778076
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,5,UP,DOWN,1.580275827108338,1.574236927568186,-0.00603889954015191,0.4578194320201874,0.4582917094230652,0.0004722774028778076
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,6,DOWN,RIGHT,1.574236927568186,0.8313188271490237,-0.7429181004191623,0.4582917094230652,0.7440460324287415,0.28575432300567627
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,6,DOWN,RIGHT,1.574236927568186,0.8313188271490237,-0.7429181004191623,0.4582917094230652,0.7440460324287415,0.28575432300567627
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,7,RIGHT,DOWN,0.8313188271490237,1.107023644082848,0.2757048169338243,0.7440460324287415,0.5777485370635986,-0.16629749536514282
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,7,RIGHT,DOWN,0.8313188271490237,1.107023644082848,0.2757048169338243,0.7440460324287415,0.5777485370635986,-0.16629749536514282
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,33,DOWN,LEFT,0.7752862235548136,1.2344965006056483,0.4592102770508347,0.8510711789131165,0.7192186117172241,-0.13185256719589233
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,43,LEFT,RIGHT,1.1823572519503385,0.4892190623532017,-0.6931381895971368,0.7508367300033569,0.9168923497200012,0.1660556197166443
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,43,LEFT,RIGHT,1.1823572519503385,0.4892190623532017,-0.6931381895971368,0.7508367300033569,0.9168923497200012,0.1660556197166443
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,44,RIGHT,LEFT,0.4892190623532017,1.628224756535207,1.1390056941820053,0.9168923497200012,0.4485517144203186,-0.4683406352996826
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,44,RIGHT,LEFT,0.4892190623532017,1.628224756535207,1.1390056941820053,0.9168923497200012,0.4485517144203186,-0.4683406352996826
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,47,LEFT,DOWN,0.9025150985870098,1.2742497674347908,0.37173466884778095,0.7623040676116943,0.585409939289093,-0.17689412832260132
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,50,DOWN,LEFT,1.4053223642136277,1.2144427300127192,-0.19087963420090848,0.5231098532676697,0.6617077589035034,0.13859790563583374
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,51,LEFT,DOWN,1.2144427300127192,1.1386308180385885,-0.07581191197413073,0.6617077589035034,0.7004596590995789,0.03875190019607544
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,52,DOWN,LEFT,1.1386308180385885,1.1164295662149186,-0.022201251823669832,0.7004596590995789,0.6796762943267822,-0.02078336477279663
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,53,LEFT,DOWN,1.1164295662149186,0.9791957408366398,-0.13723382537827877,0.6796762943267822,0.7520526647567749,0.07237637042999268
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,55,DOWN,LEFT,1.1696579794181885,1.5596849506511556,0.39002697123296715,0.6421563029289246,0.4281487166881561,-0.2140075862407685
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,57,LEFT,DOWN,1.1865994618195836,1.2113814590251997,0.024781997205616024,0.6676389575004578,0.5251610279083252,-0.14247792959213257
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,58,DOWN,LEFT,1.2113814590251997,0.7426923540212567,-0.468689105003943,0.5251610279083252,0.8552107810974121,0.3300497531890869
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,66,LEFT,DOWN,1.0848153299628345,1.173925932619463,0.08911060265662862,0.7066516280174255,0.6071439385414124,-0.09950768947601318
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,67,DOWN,LEFT,1.173925932619463,1.1283878117580497,-0.0455381208614134,0.6071439385414124,0.7017824649810791,0.09463852643966675
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,68,LEFT,DOWN,1.1283878117580497,1.2988326641663686,0.17044485240831886,0.7017824649810791,0.4726575016975403,-0.22912496328353882
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,70,DOWN,LEFT,1.2352623931242752,1.2659042892399432,0.030641896115668033,0.6838837265968323,0.5561079978942871,-0.12777572870254517
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,73,LEFT,UP,0.9023445071650044,1.107183325889438,0.20483881872443355,0.7838361263275146,0.4922678768634796,-0.29156824946403503
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,73,LEFT,UP,0.9023445071650044,1.107183325889438,0.20483881872443355,0.7838361263275146,0.4922678768634796,-0.29156824946403503
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,74,UP,DOWN,1.107183325889438,1.2027193104420848,0.09553598455264689,0.4922678768634796,0.654384195804596,0.16211631894111633
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,74,UP,DOWN,1.107183325889438,1.2027193104420848,0.09553598455264689,0.4922678768634796,0.654384195804596,0.16211631894111633
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,75,DOWN,LEFT,1.2027193104420848,1.1547847589287494,-0.047934551513335366,0.654384195804596,0.6914255023002625,0.037041306495666504
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,88,LEFT,DOWN,0.6607456248003839,1.1002183858568677,0.4394727610564838,0.8495575189590454,0.5783776640892029,-0.27117985486984253
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,94,DOWN,LEFT,1.1533365192059746,0.8120345005616789,-0.34130201864429566,0.6404095888137817,0.7957267761230469,0.15531718730926514
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,102,LEFT,DOWN,0.2007523261364008,1.061107266053376,0.8603549399169752,0.9728136658668518,0.6564726233482361,-0.3163410425186157
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,107,DOWN,LEFT,1.2020579641992064,1.071389660943394,-0.13066830325581247,0.526049792766571,0.6559218764305115,0.12987208366394043
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,112,LEFT,DOWN,0.8932712750426586,1.0296885162094118,0.13641724116675324,0.7382698655128479,0.691373884677887,-0.04689598083496094
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,117,DOWN,LEFT,0.5212086528972668,1.450884581740647,0.9296759288433802,0.9155110716819764,0.4778808057308197,-0.4376302659511567
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,118,LEFT,DOWN,1.450884581740647,1.091907629369254,-0.35897695237139304,0.4778808057308197,0.7436823844909668,0.2658015787601471
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,119,DOWN,LEFT,1.091907629369254,1.416781264574499,0.32487363520524504,0.7436823844909668,0.4870019257068634,-0.2566804587841034
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,120,LEFT,DOWN,1.416781264574499,1.0759156627683963,-0.3408656018061027,0.4870019257068634,0.4951100051403045,0.008108079433441107
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,121,DOWN,LEFT,1.0759156627683963,1.066268425858681,-0.009647236909715362,0.4951100051403045,0.6551131010055542,0.1600030958652497
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,124,LEFT,DOWN,0.3086719793461879,1.3515701762443877,1.0428981968981998,0.9536715149879456,0.613567054271698,-0.34010446071624756
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,127,DOWN,LEFT,0.6752996026615782,1.1065138136204942,0.431214210958916,0.8748665452003479,0.6502878665924072,-0.22457867860794067
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,136,LEFT,DOWN,0.0834672813527728,0.9023309133743757,0.8188636320216028,0.990035593509674,0.7373484373092651,-0.2526871562004088
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,140,DOWN,LEFT,1.0656256783218905,0.3602263823084063,-0.7053992960134842,0.5397557616233826,0.9344404339790344,0.39468467235565186
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,141,LEFT,DOWN,0.3602263823084063,0.9048773978471634,0.544651015538757,0.9344404339790344,0.7068569660186768,-0.22758346796035767
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,149,DOWN,LEFT,0.4894909945081183,0.3641730182434132,-0.1253179762647051,0.905060052871704,0.934071958065033,0.02901190519332897
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,150,LEFT,DOWN,0.3641730182434132,0.4321074738955404,0.06793445565212719,0.934071958065033,0.919664978981018,-0.014406979084015004
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,control,150,,DOWN,0.3641730182434132,0.4321074738955404,0.06793445565212719,0.934071958065033,0.919664978981018,-0.014406979084015004
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,1,RIGHT,UP,1.3590160149254262,1.7100481386725408,0.35103212374711457,0.6609763503074646,0.4125179648399353,-0.2484583854675293
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,1,RIGHT,UP,1.3590160149254262,1.7100481386725408,0.35103212374711457,0.6609763503074646,0.4125179648399353,-0.2484583854675293
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,5,UP,LEFT,1.3237040637150366,1.6220898908541033,0.2983858271390667,0.6631830930709839,0.5008934140205383,-0.16228967905044556
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,5,UP,LEFT,1.3237040637150366,1.6220898908541033,0.2983858271390667,0.6631830930709839,0.5008934140205383,-0.16228967905044556
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,6,LEFT,RIGHT,1.6220898908541033,1.6599565953361604,0.03786670448205709,0.5008934140205383,0.4048980176448822,-0.09599539637565613
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,7,RIGHT,LEFT,1.6599565953361604,0.0925209614066547,-1.5674356339295057,0.4048980176448822,0.9891258478164672,0.584227830171585
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,control,18,LEFT,UP,0.0728673240315034,0.7626440532861001,0.6897767292545967,0.9920722842216492,0.8363686800003052,-0.155703604221344
